scc_size,number_of_edges_inside_scc,number_of_edges_to_other_sccs,scc_largest_path_sum,scc_longest_dfs_path,outdegree_inside_scc,outdegree_outside_scc,indegree_inside_scc,longest_path_using_dfs_paths,first_dfs_path_used,longest_path
6,7,2,7,6,1,1,2,6,6,6
6,7,3,7,6,1,1,2,6,5,6
5,5,3,6,5,1,1,1,5,4,5
5,5,3,7,5,1,1,1,5,3,5
5,5,4,7,5,1,1,1,6,5,6
6,7,3,7,6,1,1,2,6,6,6
6,7,3,8,6,1,1,2,6,6,6
6,7,4,7,6,1,1,2,6,5,6
6,7,4,8,6,1,1,2,6,5,6
3,3,2,6,3,1,1,1,5,2,5
6,8,2,7,6,1,1,2,5,4,5
6,8,3,7,6,1,1,2,6,5,6
7,10,2,8,7,1,1,3,6,6,6
7,10,3,8,7,1,1,3,6,5,6
3,3,3,6,3,1,1,1,5,2,5
3,3,3,6,3,1,1,1,5,2,5
6,8,4,7,6,1,1,2,5,4,5
6,8,4,8,6,1,1,2,5,3,5
6,8,5,7,6,1,1,2,6,5,6
6,8,5,8,6,1,1,2,6,5,6
7,10,4,8,7,1,1,3,6,6,6
7,10,4,9,7,1,1,3,6,6,6
7,10,5,8,7,1,1,3,6,5,6
7,10,5,9,7,1,1,3,6,5,6
5,7,2,6,5,1,0,3,5,4,5
5,7,3,6,5,1,0,3,5,4,5
5,7,2,7,5,1,0,3,6,4,6
5,7,3,7,5,1,0,3,6,4,6
5,7,2,8,5,1,0,3,7,4,7
5,7,3,8,5,1,0,3,7,4,7
4,5,3,6,4,1,0,2,5,4,5
4,5,3,7,4,1,0,2,5,2,5
4,5,4,6,4,1,0,2,5,4,5
4,5,4,7,4,1,0,2,5,2,5
5,7,3,7,5,1,0,3,5,4,5
5,7,3,8,5,1,0,3,5,2,5
5,7,4,7,5,1,0,3,5,4,5
5,7,4,8,5,1,0,3,5,2,5
4,5,3,7,4,1,0,2,6,4,6
4,5,4,7,4,1,0,2,6,4,6
5,7,3,7,5,1,0,3,6,4,6
5,7,3,8,5,1,0,3,6,4,6
5,7,4,7,5,1,0,3,6,4,6
5,7,4,8,5,1,0,3,6,4,6
5,7,3,8,5,1,0,3,7,4,7
5,7,3,8,5,1,0,3,7,4,7
5,7,4,8,5,1,0,3,7,4,7
5,7,4,8,5,1,0,3,7,4,7
5,7,3,6,5,1,1,3,5,4,5
5,7,4,6,5,1,1,3,5,4,5
5,7,3,7,5,1,1,3,6,4,6
5,7,4,7,5,1,1,3,6,4,6
5,7,3,9,5,1,1,3,8,4,8
5,7,4,9,5,1,1,3,8,4,8
4,5,4,6,4,1,1,2,5,4,5
4,5,4,7,4,1,1,2,5,2,5
4,5,5,6,4,1,1,2,5,4,5
4,5,5,7,4,1,1,2,5,2,5
5,7,4,7,5,1,1,3,5,4,5
5,7,4,8,5,1,1,3,5,2,5
5,7,5,7,5,1,1,3,5,4,5
5,7,5,8,5,1,1,3,5,2,5
4,5,4,7,4,1,1,2,6,4,6
4,5,5,7,4,1,1,2,6,4,6
5,7,4,7,5,1,1,3,6,4,6
5,7,4,8,5,1,1,3,6,4,6
5,7,5,7,5,1,1,3,6,4,6
5,7,5,8,5,1,1,3,6,4,6
5,7,4,9,5,1,1,3,8,4,8
5,7,4,9,5,1,1,3,8,4,8
5,7,5,9,5,1,1,3,8,4,8
5,7,5,9,5,1,1,3,8,4,8
6,7,1,7,6,1,0,2,6,5,6
6,7,2,7,6,1,0,2,6,5,6
6,7,1,8,6,1,0,2,7,5,7
6,7,2,8,6,1,0,2,7,5,7
6,7,1,9,6,1,0,2,8,5,8
6,7,2,9,6,1,0,2,8,5,8
5,5,2,7,5,1,0,1,6,5,6
5,5,3,7,5,1,0,1,6,5,6
6,7,2,7,6,1,0,2,6,5,6
6,7,2,8,6,1,0,2,6,5,6
6,7,3,7,6,1,0,2,6,5,6
6,7,3,8,6,1,0,2,6,5,6
6,7,2,8,6,1,0,2,7,5,7
6,7,2,8,6,1,0,2,7,5,7
6,7,3,8,6,1,0,2,7,5,7
6,7,3,8,6,1,0,2,7,5,7
6,7,2,9,6,1,0,2,8,5,8
6,7,2,9,6,1,0,2,8,5,8
6,7,3,9,6,1,0,2,8,5,8
6,7,3,9,6,1,0,2,8,5,8
6,8,1,7,6,1,0,2,6,5,6
6,8,2,7,6,1,0,2,6,5,6
7,10,1,8,7,1,0,3,6,5,6
7,10,2,8,7,1,0,3,6,5,6
6,8,1,8,6,1,0,2,7,5,7
6,8,2,8,6,1,0,2,7,5,7
6,8,1,9,6,1,0,2,8,5,8
6,8,2,9,6,1,0,2,8,5,8
7,10,1,9,7,1,0,3,7,5,7
7,10,2,9,7,1,0,3,7,5,7
7,10,1,10,7,1,0,3,8,5,8
7,10,2,10,7,1,0,3,8,5,8
6,8,3,7,6,1,0,2,6,5,6
6,8,3,8,6,1,0,2,6,5,6
6,8,4,7,6,1,0,2,6,5,6
6,8,4,8,6,1,0,2,6,5,6
7,10,3,8,7,1,0,3,6,5,6
7,10,3,9,7,1,0,3,6,5,6
7,10,4,8,7,1,0,3,6,5,6
7,10,4,9,7,1,0,3,6,5,6
6,8,3,8,6,1,0,2,7,5,7
6,8,3,8,6,1,0,2,7,5,7
6,8,4,8,6,1,0,2,7,5,7
6,8,4,8,6,1,0,2,7,5,7
6,8,3,9,6,1,0,2,8,5,8
6,8,3,9,6,1,0,2,8,5,8
6,8,4,9,6,1,0,2,8,5,8
6,8,4,9,6,1,0,2,8,5,8
7,10,3,9,7,1,0,3,7,5,7
7,10,3,9,7,1,0,3,7,5,7
7,10,4,9,7,1,0,3,7,5,7
7,10,4,9,7,1,0,3,7,5,7
7,10,3,10,7,1,0,3,8,5,8
7,10,3,10,7,1,0,3,8,5,8
7,10,4,10,7,1,0,3,8,5,8
7,10,4,10,7,1,0,3,8,5,8
6,7,3,7,6,1,1,2,6,5,6
6,7,4,7,6,1,1,2,6,5,6
6,7,3,8,6,1,1,2,7,5,7
6,7,4,8,6,1,1,2,7,5,7
6,7,3,10,6,1,1,2,9,5,9
6,7,4,10,6,1,1,2,9,5,9
5,5,4,7,5,1,1,1,6,5,6
5,5,5,7,5,1,1,1,6,5,6
6,7,4,7,6,1,1,2,6,5,6
6,7,4,8,6,1,1,2,6,5,6
6,7,5,7,6,1,1,2,6,5,6
6,7,5,8,6,1,1,2,6,5,6
6,7,4,8,6,1,1,2,7,5,7
6,7,4,8,6,1,1,2,7,5,7
6,7,5,8,6,1,1,2,7,5,7
6,7,5,8,6,1,1,2,7,5,7
6,7,4,10,6,1,1,2,9,5,9
6,7,4,10,6,1,1,2,9,5,9
6,7,5,10,6,1,1,2,9,5,9
6,7,5,10,6,1,1,2,9,5,9
6,8,3,7,6,1,1,2,6,5,6
6,8,4,7,6,1,1,2,6,5,6
7,10,3,8,7,1,1,3,6,5,6
7,10,4,8,7,1,1,3,6,5,6
6,8,3,8,6,1,1,2,7,5,7
6,8,4,8,6,1,1,2,7,5,7
6,8,3,10,6,1,1,2,9,5,9
6,8,4,10,6,1,1,2,9,5,9
7,10,3,9,7,1,1,3,7,5,7
7,10,4,9,7,1,1,3,7,5,7
7,10,3,11,7,1,1,3,9,5,9
7,10,4,11,7,1,1,3,9,5,9
6,8,5,7,6,1,1,2,6,5,6
6,8,5,8,6,1,1,2,6,5,6
6,8,6,7,6,1,1,2,6,5,6
6,8,6,8,6,1,1,2,6,5,6
7,10,5,8,7,1,1,3,6,5,6
7,10,5,9,7,1,1,3,6,5,6
7,10,6,8,7,1,1,3,6,5,6
7,10,6,9,7,1,1,3,6,5,6
6,8,5,8,6,1,1,2,7,5,7
6,8,5,8,6,1,1,2,7,5,7
6,8,6,8,6,1,1,2,7,5,7
6,8,6,8,6,1,1,2,7,5,7
6,8,5,10,6,1,1,2,9,5,9
6,8,5,10,6,1,1,2,9,5,9
6,8,6,10,6,1,1,2,9,5,9
6,8,6,10,6,1,1,2,9,5,9
7,10,5,9,7,1,1,3,7,5,7
7,10,5,9,7,1,1,3,7,5,7
7,10,6,9,7,1,1,3,7,5,7
7,10,6,9,7,1,1,3,7,5,7
7,10,5,11,7,1,1,3,9,5,9
7,10,5,11,7,1,1,3,9,5,9
7,10,6,11,7,1,1,3,9,5,9
7,10,6,11,7,1,1,3,9,5,9
3,3,1,5,3,1,1,1,3,1,3
3,3,1,6,3,1,1,1,4,1,4
4,5,1,6,4,1,1,2,4,4,4
4,5,1,7,4,1,1,2,4,1,4
4,5,2,6,4,1,1,2,5,4,5
4,5,2,7,4,1,1,2,5,4,5
5,7,1,7,5,1,1,3,5,5,5
5,7,1,8,5,1,1,3,5,5,5
5,7,2,7,5,1,1,3,5,4,5
5,7,2,8,5,1,1,3,5,4,5
3,3,2,5,3,1,1,1,4,3,4
3,3,2,7,3,1,1,1,5,1,5
4,5,2,6,4,1,1,2,4,3,4
4,5,2,8,4,1,1,2,5,1,5
4,5,3,6,4,1,1,2,5,4,5
4,5,3,8,4,1,1,2,5,1,5
5,7,2,7,5,1,1,3,5,5,5
5,7,2,9,5,1,1,3,5,1,5
5,7,3,7,5,1,1,3,5,4,5
5,7,3,9,5,1,1,3,5,1,5
1,0,2,5,1,0,2,0,4,1,4
5,7,1,6,5,1,1,1,5,5,5
5,7,2,6,5,1,1,1,5,5,5
6,9,1,7,6,1,1,2,6,6,6
6,9,2,7,6,1,1,2,6,6,6
6,9,2,7,6,1,1,2,6,5,6
6,9,3,7,6,1,1,2,6,5,6
1,0,2,6,1,0,2,0,5,1,5
5,7,2,7,5,1,1,1,5,3,5
5,7,3,7,5,1,1,1,6,5,6
6,9,2,8,6,1,1,2,6,6,6
6,9,3,8,6,1,1,2,6,5,6
3,3,1,6,3,1,1,1,4,1,4
3,3,1,7,3,1,1,1,4,1,4
7,11,0,7,7,2,0,2,4,4,5
7,11,1,8,7,2,0,2,4,3,5
7,11,1,8,7,2,0,2,5,4,6
7,11,2,8,7,2,0,2,5,4,6
8,13,0,8,8,2,0,3,5,5,6
8,13,1,9,8,2,0,3,5,5,6
8,13,1,9,8,2,0,3,5,4,6
8,13,2,9,8,2,0,3,5,4,6
3,3,2,6,3,1,1,1,4,1,4
3,3,2,8,3,1,1,1,5,1,5
7,11,1,8,7,2,0,2,4,3,5
7,11,2,9,7,2,0,2,5,3,5
7,11,2,8,7,2,0,2,5,4,6
7,11,3,9,7,2,0,2,5,3,6
8,13,1,9,8,2,0,3,5,5,6
8,13,2,10,8,2,0,3,5,3,6
8,13,2,9,8,2,0,3,5,4,6
8,13,3,10,8,2,0,3,5,3,6
5,7,1,7,5,1,0,3,6,4,6
5,7,1,8,5,1,0,3,7,4,7
5,7,2,7,5,1,0,3,6,4,6
5,7,2,8,5,1,0,3,7,4,7
4,5,1,7,4,1,0,2,6,4,6
4,5,1,8,4,1,0,2,7,4,7
4,5,2,7,4,1,0,2,6,4,6
4,5,2,8,4,1,0,2,7,4,7
4,5,1,8,4,1,0,2,7,4,7
4,5,2,8,4,1,0,2,7,4,7
5,7,1,8,5,1,0,3,6,4,6
5,7,1,9,5,1,0,3,7,4,7
5,7,2,8,5,1,0,3,6,4,6
5,7,2,9,5,1,0,3,7,4,7
5,7,1,8,5,1,0,3,7,4,7
5,7,1,9,5,1,0,3,7,4,7
5,7,2,8,5,1,0,3,7,4,7
5,7,2,9,5,1,0,3,7,4,7
5,7,2,7,5,1,0,3,6,4,6
5,7,2,9,5,1,0,3,8,4,8
5,7,3,7,5,1,0,3,6,4,6
5,7,3,9,5,1,0,3,8,4,8
4,5,2,7,4,1,0,2,6,4,6
4,5,2,9,4,1,0,2,8,4,8
4,5,3,7,4,1,0,2,6,4,6
4,5,3,9,4,1,0,2,8,4,8
4,5,2,9,4,1,0,2,8,4,8
4,5,3,9,4,1,0,2,8,4,8
5,7,2,8,5,1,0,3,6,4,6
5,7,2,10,5,1,0,3,8,4,8
5,7,3,8,5,1,0,3,6,4,6
5,7,3,10,5,1,0,3,8,4,8
5,7,2,8,5,1,0,3,7,4,7
5,7,2,10,5,1,0,3,8,4,8
5,7,3,8,5,1,0,3,7,4,7
5,7,3,10,5,1,0,3,8,4,8
7,10,1,8,7,1,0,2,7,6,7
7,10,1,8,7,1,0,2,7,7,7
7,10,2,8,7,1,0,2,7,6,7
8,12,0,8,8,1,0,3,7,7,7
8,12,1,9,8,1,0,3,7,6,7
8,12,1,9,8,1,0,3,7,7,7
8,12,2,9,8,1,0,3,7,6,7
8,12,0,8,8,1,0,2,7,7,7
8,12,1,9,8,1,0,2,7,6,7
8,12,1,9,8,1,0,2,7,7,7
8,12,2,9,8,1,0,2,7,6,7
8,12,1,9,8,1,0,2,7,6,7
8,12,2,9,8,1,0,2,7,6,7
8,12,2,9,8,1,0,2,7,6,7
8,12,3,9,8,1,0,2,7,6,7
9,14,0,9,9,1,0,3,7,7,7
9,14,1,10,9,1,0,3,7,6,7
9,14,1,10,9,1,0,3,7,7,7
9,14,2,10,9,1,0,3,7,6,7
9,14,1,10,9,1,0,3,7,6,7
9,14,2,10,9,1,0,3,7,6,7
9,14,2,10,9,1,0,3,7,6,7
9,14,3,10,9,1,0,3,7,6,7
7,10,1,8,7,1,0,2,7,7,7
7,10,2,9,7,1,0,2,8,6,8
7,10,2,8,7,1,0,2,7,7,7
7,10,3,9,7,1,0,2,8,6,8
8,12,1,9,8,1,0,3,7,7,7
8,12,2,10,8,1,0,3,8,6,8
8,12,2,9,8,1,0,3,7,7,7
8,12,3,10,8,1,0,3,8,6,8
8,12,1,9,8,1,0,2,7,7,7
8,12,2,10,8,1,0,2,8,6,8
8,12,2,9,8,1,0,2,7,7,7
8,12,3,10,8,1,0,2,8,6,8
8,12,2,9,8,1,0,2,7,6,7
8,12,3,10,8,1,0,2,8,6,8
8,12,3,9,8,1,0,2,7,6,7
8,12,4,10,8,1,0,2,8,6,8
9,14,1,10,9,1,0,3,7,7,7
9,14,2,11,9,1,0,3,8,6,8
9,14,2,10,9,1,0,3,7,7,7
9,14,3,11,9,1,0,3,8,6,8
9,14,2,10,9,1,0,3,7,6,7
9,14,3,11,9,1,0,3,8,6,8
9,14,3,10,9,1,0,3,7,6,7
9,14,4,11,9,1,0,3,8,6,8
4,5,2,8,4,1,1,2,7,4,7
4,5,3,8,4,1,1,2,7,4,7
5,7,2,8,5,1,1,3,7,4,7
5,7,2,9,5,1,1,3,7,4,7
5,7,3,8,5,1,1,3,7,4,7
5,7,3,9,5,1,1,3,7,4,7
4,5,2,8,4,1,1,2,7,4,7
4,5,2,9,4,1,1,2,7,4,7
4,5,3,8,4,1,1,2,7,4,7
4,5,3,9,4,1,1,2,7,4,7
5,7,2,9,5,1,1,3,7,4,7
5,7,2,10,5,1,1,3,7,4,7
5,7,3,9,5,1,1,3,7,4,7
5,7,3,10,5,1,1,3,7,4,7
5,7,2,10,5,1,1,3,9,4,9
5,7,2,11,5,1,1,3,10,4,10
5,7,3,10,5,1,1,3,9,4,9
5,7,3,11,5,1,1,3,10,4,10
4,5,3,9,4,1,1,2,8,4,8
4,5,4,9,4,1,1,2,8,4,8
5,7,3,8,5,1,1,3,7,4,7
5,7,3,10,5,1,1,3,8,4,8
5,7,4,8,5,1,1,3,7,4,7
5,7,4,10,5,1,1,3,8,4,8
4,5,3,8,4,1,1,2,7,4,7
4,5,3,10,4,1,1,2,8,4,8
4,5,4,8,4,1,1,2,7,4,7
4,5,4,10,4,1,1,2,8,4,8
5,7,3,9,5,1,1,3,7,4,7
5,7,3,11,5,1,1,3,8,4,8
5,7,4,9,5,1,1,3,7,4,7
5,7,4,11,5,1,1,3,8,4,8
5,7,3,10,5,1,1,3,9,4,9
5,7,3,12,5,1,1,3,11,4,11
5,7,4,10,5,1,1,3,9,4,9
5,7,4,12,5,1,1,3,11,4,11
6,9,1,7,6,1,1,1,6,6,6
6,9,2,7,6,1,1,1,6,6,6
6,9,2,7,6,1,1,1,6,5,6
6,9,3,7,6,1,1,1,6,5,6
7,11,1,8,7,1,1,2,6,6,6
7,11,2,8,7,1,1,2,6,6,6
7,11,2,8,7,1,1,2,6,5,6
7,11,3,8,7,1,1,2,6,5,6
7,11,1,8,7,1,1,1,7,7,7
7,11,2,8,7,1,1,1,7,7,7
7,11,2,8,7,1,1,1,7,7,7
7,11,3,8,7,1,1,1,7,7,7
8,13,1,9,8,1,1,1,8,8,8
8,13,2,9,8,1,1,1,8,8,8
8,13,2,9,8,1,1,1,8,8,8
8,13,3,9,8,1,1,1,8,8,8
8,13,1,9,8,1,1,2,7,7,7
8,13,2,9,8,1,1,2,7,7,7
8,13,2,9,8,1,1,2,7,7,7
8,13,3,9,8,1,1,2,7,7,7
9,15,1,10,9,1,1,2,8,8,8
9,15,2,10,9,1,1,2,8,8,8
9,15,2,10,9,1,1,2,8,8,8
9,15,3,10,9,1,1,2,8,8,8
6,9,2,8,6,1,1,1,6,6,6
6,9,3,8,6,1,1,1,6,5,6
7,11,2,9,7,1,1,2,6,6,6
7,11,3,9,7,1,1,2,6,5,6
7,11,2,9,7,1,1,1,7,7,7
7,11,3,9,7,1,1,1,7,7,7
8,13,2,10,8,1,1,1,8,8,8
8,13,3,10,8,1,1,1,8,8,8
8,13,2,10,8,1,1,2,7,7,7
8,13,3,10,8,1,1,2,7,7,7
9,15,2,11,9,1,1,2,8,8,8
9,15,3,11,9,1,1,2,8,8,8
8,13,0,8,7,2,0,2,7,7,7
8,13,1,9,7,2,0,2,7,6,7
8,13,1,9,7,2,0,2,7,7,7
8,13,2,9,7,2,0,2,7,6,7
9,15,0,9,8,2,0,3,7,7,7
9,15,1,10,8,2,0,3,7,6,7
9,15,1,10,8,2,0,3,7,7,7
9,15,2,10,8,2,0,3,7,6,7
9,15,0,9,8,2,0,2,7,7,7
9,15,1,10,8,2,0,2,7,6,7
9,15,1,10,8,2,0,2,7,7,7
9,15,2,10,8,2,0,2,7,6,7
10,17,0,10,8,2,0,2,8,8,10
10,17,1,11,8,2,0,2,8,8,10
10,17,1,11,8,2,0,2,8,8,10
10,17,2,11,8,2,0,2,8,8,10
10,17,0,10,9,2,0,3,7,7,7
10,17,1,11,9,2,0,3,7,6,7
10,17,1,11,9,2,0,3,7,7,7
10,17,2,11,9,2,0,3,7,6,7
11,19,0,11,9,2,0,3,8,8,10
11,19,1,12,9,2,0,3,8,8,10
11,19,1,12,9,2,0,3,8,8,10
11,19,2,12,9,2,0,3,8,8,10
8,13,1,9,7,2,0,2,7,7,7
8,13,2,10,7,2,0,2,8,6,8
8,13,2,9,7,2,0,2,7,7,7
8,13,3,10,7,2,0,2,8,6,8
9,15,1,10,8,2,0,3,7,7,7
9,15,2,11,8,2,0,3,8,6,8
9,15,2,10,8,2,0,3,7,7,7
9,15,3,11,8,2,0,3,8,6,8
9,15,1,10,8,2,0,2,7,7,7
9,15,2,11,8,2,0,2,8,6,8
9,15,2,10,8,2,0,2,7,7,7
9,15,3,11,8,2,0,2,8,6,8
10,17,1,11,8,2,0,2,8,8,10
10,17,2,12,8,2,0,2,8,6,11
10,17,2,11,8,2,0,2,8,8,10
10,17,3,12,8,2,0,2,8,6,11
10,17,1,11,9,2,0,3,7,7,7
10,17,2,12,9,2,0,3,8,6,8
10,17,2,11,9,2,0,3,7,7,7
10,17,3,12,9,2,0,3,8,6,8
11,19,1,12,9,2,0,3,8,8,10
11,19,2,13,9,2,0,3,8,6,11
11,19,2,12,9,2,0,3,8,8,10
11,19,3,13,9,2,0,3,8,6,11
3,3,2,6,3,1,1,1,4,1,4
3,3,2,6,3,1,1,1,4,1,4
4,5,2,7,4,1,1,2,4,1,4
4,5,2,7,4,1,1,2,4,1,4
4,5,3,7,4,1,1,2,5,4,5
4,5,3,7,4,1,1,2,5,4,5
5,7,2,8,5,1,1,3,5,5,5
5,7,2,8,5,1,1,3,5,5,5
5,7,3,8,5,1,1,3,5,4,5
5,7,3,8,5,1,1,3,5,4,5
3,3,3,7,3,1,1,1,5,1,5
3,3,3,8,3,1,1,1,6,1,6
4,5,3,8,4,1,1,2,5,1,5
4,5,3,9,4,1,1,2,6,1,6
4,5,4,8,4,1,1,2,5,1,5
4,5,4,9,4,1,1,2,6,1,6
5,7,3,9,5,1,1,3,5,1,5
5,7,3,10,5,1,1,3,6,1,6
5,7,4,9,5,1,1,3,5,1,5
5,7,4,10,5,1,1,3,6,1,6
1,0,2,5,1,0,2,0,4,1,4
1,0,2,5,1,0,2,0,4,1,4
5,7,2,7,5,1,1,1,5,5,5
5,7,3,7,5,1,1,1,5,5,5
5,7,3,7,5,1,1,1,6,5,6
5,7,4,7,5,1,1,1,6,5,6
6,9,2,8,6,1,1,2,6,6,6
6,9,3,8,6,1,1,2,6,6,6
6,9,3,8,6,1,1,2,6,5,6
6,9,4,8,6,1,1,2,6,5,6
1,0,2,6,1,0,2,0,5,1,5
1,0,2,7,1,0,2,0,6,1,6
5,7,2,8,5,1,1,1,5,3,5
5,7,3,9,5,1,1,1,6,3,6
5,7,3,8,5,1,1,1,6,5,6
5,7,4,9,5,1,1,1,6,3,6
6,9,2,9,6,1,1,2,6,6,6
6,9,3,10,6,1,1,2,6,3,6
6,9,3,9,6,1,1,2,6,5,6
6,9,4,10,6,1,1,2,6,3,6
3,3,2,7,3,1,1,1,4,1,4
3,3,2,7,3,1,1,1,4,1,4
7,11,2,8,7,2,0,2,4,3,5
7,11,3,8,7,2,0,2,4,3,5
7,11,3,8,7,2,0,2,5,4,6
7,11,4,8,7,2,0,2,5,4,6
8,13,2,9,8,2,0,3,5,5,6
8,13,3,9,8,2,0,3,5,5,6
8,13,3,9,8,2,0,3,5,4,6
8,13,4,9,8,2,0,3,5,4,6
3,3,3,8,3,1,1,1,5,1,5
3,3,3,9,3,1,1,1,6,1,6
7,11,3,9,7,2,0,2,5,3,5
7,11,4,10,7,2,0,2,6,3,6
7,11,4,9,7,2,0,2,5,3,6
7,11,5,10,7,2,0,2,6,3,6
8,13,3,10,8,2,0,3,5,3,6
8,13,4,11,8,2,0,3,6,3,6
8,13,4,10,8,2,0,3,5,3,6
8,13,5,11,8,2,0,3,6,3,6
6,7,0,6,6,1,0,1,5,5,5
6,7,1,7,6,1,0,1,6,5,6
6,7,1,7,6,1,0,1,6,5,6
6,7,2,7,6,1,0,1,6,5,6
7,9,0,7,7,1,0,2,6,6,6
7,9,1,8,7,1,0,2,6,5,6
7,9,1,8,7,1,0,2,6,5,6
7,9,2,8,7,1,0,2,6,5,6
1,0,1,6,1,0,1,0,5,1,5
6,7,1,7,6,1,0,1,5,5,5
6,7,2,8,6,1,0,1,7,5,7
6,7,2,7,6,1,0,1,6,5,6
6,7,3,8,6,1,0,1,7,5,7
7,9,1,8,7,1,0,2,6,6,6
7,9,2,9,7,1,0,2,7,5,7
7,9,2,8,7,1,0,2,6,5,6
7,9,3,9,7,1,0,2,7,5,7
3,3,1,6,3,1,0,1,5,2,5
3,3,1,7,3,1,0,1,6,2,6
7,10,0,7,7,1,0,2,5,5,5
7,10,1,8,7,1,0,2,6,5,6
7,10,1,8,7,1,0,2,6,5,6
7,10,2,8,7,1,0,2,6,5,6
8,12,0,8,8,1,0,3,6,6,6
8,12,1,9,8,1,0,3,6,5,6
8,12,1,9,8,1,0,3,6,5,6
8,12,2,9,8,1,0,3,6,5,6
3,3,2,7,3,1,0,1,5,2,5
3,3,2,8,3,1,0,1,7,2,7
7,10,2,8,7,1,0,2,5,5,5
7,10,3,9,7,1,0,2,7,5,7
7,10,3,8,7,1,0,2,6,5,6
7,10,4,9,7,1,0,2,7,5,7
8,12,2,9,8,1,0,3,6,6,6
8,12,3,10,8,1,0,3,7,5,7
8,12,3,9,8,1,0,3,6,5,6
8,12,4,10,8,1,0,3,7,5,7
1,0,1,7,1,0,1,0,6,1,6
7,10,1,8,7,1,0,1,7,7,7
8,12,1,9,8,1,0,2,8,8,8
8,12,1,9,8,1,0,2,8,7,8
8,12,2,9,8,1,0,2,8,7,8
1,0,1,7,1,0,1,0,6,1,6
1,0,1,8,1,0,1,0,7,1,7
7,10,1,8,7,1,0,1,7,7,7
7,10,2,9,7,1,0,1,7,5,7
7,10,3,9,7,1,0,1,8,7,8
8,12,1,9,8,1,0,2,8,8,8
8,12,2,10,8,1,0,2,8,8,8
8,12,2,9,8,1,0,2,8,7,8
8,12,3,10,8,1,0,2,8,7,8
3,3,1,7,3,1,0,1,6,2,6
3,3,1,8,3,1,0,1,6,2,6
8,13,0,8,8,1,0,2,7,7,7
8,13,1,9,8,1,0,2,7,7,7
8,13,1,9,8,1,0,2,8,7,8
8,13,2,9,8,1,0,2,8,7,8
9,15,0,9,9,1,0,3,8,8,8
9,15,1,10,9,1,0,3,8,8,8
9,15,1,10,9,1,0,3,8,7,8
9,15,2,10,9,1,0,3,8,7,8
3,3,2,8,3,1,0,1,6,2,6
3,3,2,9,3,1,0,1,7,2,7
8,13,2,9,8,1,0,2,7,7,7
8,13,3,10,8,1,0,2,7,5,7
8,13,3,9,8,1,0,2,8,7,8
8,13,4,10,8,1,0,2,8,7,8
9,15,2,10,9,1,0,3,8,8,8
9,15,3,11,9,1,0,3,8,8,8
9,15,3,10,9,1,0,3,8,7,8
9,15,4,11,9,1,0,3,8,7,8
1,0,2,6,1,0,2,0,5,1,6
1,0,2,7,1,0,2,0,6,1,7
7,11,0,7,7,2,0,1,5,5,6
7,11,1,8,7,2,0,1,6,5,7
7,11,1,8,7,2,0,1,6,5,7
7,11,2,8,7,2,0,1,6,5,7
8,13,0,8,8,2,0,2,6,6,7
8,13,1,9,8,2,0,2,6,5,7
8,13,1,9,8,2,0,2,6,5,7
8,13,2,9,8,2,0,2,6,5,7
1,0,2,7,1,0,2,0,5,1,6
1,0,2,8,1,0,2,0,7,1,8
7,11,1,8,7,2,0,1,5,5,6
7,11,2,9,7,2,0,1,7,5,8
7,11,2,8,7,2,0,1,6,5,7
7,11,3,9,7,2,0,1,7,5,8
8,13,1,9,8,2,0,2,6,6,7
8,13,2,10,8,2,0,2,7,5,8
8,13,2,9,8,2,0,2,6,5,7
8,13,3,10,8,2,0,2,7,5,8
3,3,2,7,3,1,1,1,5,1,6
3,3,2,8,3,1,1,1,6,2,7
8,14,0,8,8,2,0,2,5,5,6
8,14,1,9,8,2,0,2,6,5,7
8,14,1,9,8,2,0,2,5,4,7
8,14,2,9,8,2,0,2,6,5,7
9,16,0,9,9,2,0,3,5,5,7
9,16,1,10,9,2,0,3,6,5,7
9,16,1,10,9,2,0,3,5,4,7
9,16,2,10,9,2,0,3,6,5,7
3,3,3,8,3,1,1,1,5,1,6
3,3,3,9,3,1,1,1,7,2,8
8,14,2,9,8,2,0,2,5,5,6
8,14,3,10,8,2,0,2,7,5,8
8,14,3,9,8,2,0,2,5,4,7
8,14,4,10,8,2,0,2,7,5,8
9,16,2,10,9,2,0,3,5,5,7
9,16,3,11,9,2,0,3,7,5,8
9,16,3,10,9,2,0,3,5,4,7
9,16,4,11,9,2,0,3,7,5,8
1,0,2,7,1,0,2,0,6,1,7
1,0,2,8,1,0,2,0,6,1,7
8,14,0,8,8,2,0,1,6,6,8
8,14,1,9,8,2,0,1,6,5,8
8,14,1,9,8,2,0,1,6,5,9
8,14,2,9,8,2,0,1,6,5,9
9,16,0,9,9,2,0,2,6,6,9
9,16,1,10,9,2,0,2,6,5,9
9,16,1,10,9,2,0,2,6,5,9
9,16,2,10,9,2,0,2,6,5,9
1,0,2,8,1,0,2,0,6,1,7
1,0,2,9,1,0,2,0,7,1,8
8,14,1,9,8,2,0,1,6,6,8
8,14,2,10,8,2,0,1,7,5,8
8,14,2,9,8,2,0,1,6,5,9
8,14,3,10,8,2,0,1,7,5,9
9,16,1,10,9,2,0,2,6,6,9
9,16,2,11,9,2,0,2,7,5,9
9,16,2,10,9,2,0,2,6,5,9
9,16,3,11,9,2,0,2,7,5,9
3,3,2,8,3,1,1,1,6,2,7
