scc_size,number_of_edges_inside_scc,number_of_edges_to_other_sccs,scc_largest_path_sum,scc_longest_dfs_path,outdegree_inside_scc,outdegree_outside_scc,indegree_inside_scc,longest_path_using_dfs_paths,first_dfs_path_used,longest_path
82,6642,83,186,82,81,1,81,165,61,184
1,0,1,25,1,0,1,0,25,1,24
1,0,1,49,1,0,1,0,49,1,48
12,29,3,14,11,3,0,3,8,6,12
1,0,1,22,1,0,1,0,22,1,21
1,0,1,69,1,0,1,0,69,1,67
29,812,30,71,29,28,1,28,63,21,69
41,1640,42,83,41,40,1,40,50,8,81
14,36,3,16,14,3,0,3,8,6,15
7,14,4,9,7,1,0,4,7,5,7
147,21462,148,340,147,146,1,146,331,138,338
1,0,1,30,1,0,1,0,30,1,29
7,12,3,9,7,2,0,2,7,5,7
12,27,3,13,12,3,0,2,7,6,12
1,0,1,33,1,0,1,0,33,1,32
11,23,3,13,10,2,0,3,11,9,11
1,0,1,59,1,0,1,0,59,1,57
1,0,1,201,1,0,1,0,201,1,199
1,0,1,114,1,0,1,0,114,1,112
50,2450,51,106,50,49,1,49,76,20,104
56,3080,57,95,56,55,1,55,47,8,93
1,0,1,183,1,0,1,0,183,1,181
1,0,1,73,1,0,1,0,73,1,72
94,8742,95,121,94,93,1,93,42,15,119
78,6006,79,106,78,77,1,77,81,53,104
59,3422,60,111,59,58,1,58,93,41,109
1,0,1,18,1,0,1,0,18,1,17
56,3080,57,95,56,55,1,55,62,23,93
10,20,4,12,9,3,0,2,7,6,11
10,20,2,11,9,2,0,3,9,8,9
10,21,3,11,8,2,0,3,8,7,9
1,0,1,59,1,0,1,0,59,1,57
1,0,1,87,1,0,1,0,87,1,85
12,29,1,13,10,2,0,3,10,10,10
9,18,2,11,8,1,0,3,7,7,8
9,17,0,9,8,2,0,3,6,6,8
137,18632,138,203,137,136,1,136,83,17,201
15,45,2,16,15,3,0,3,6,5,16
1,0,1,128,1,0,1,0,128,1,126
7,11,2,8,7,2,0,2,7,6,7
9,17,8,10,9,1,0,3,7,6,9
11,26,3,12,10,3,0,3,5,5,10
1,0,1,28,1,0,1,0,28,1,27
12,31,5,14,12,2,0,3,13,11,13
1,0,1,22,1,0,1,0,22,1,21
1,0,1,108,1,0,1,0,108,1,106
1,0,1,145,1,0,1,0,145,1,143
1,0,1,293,1,0,1,0,293,1,291
1,0,1,5,1,0,1,0,5,1,4
10,23,3,12,10,3,0,2,6,4,11
11,24,2,13,10,1,0,2,8,8,10
1,0,1,64,1,0,1,0,64,1,63
1,0,1,41,1,0,1,0,41,1,40
1,0,1,222,1,0,1,0,222,1,220
10,20,2,11,10,2,0,3,10,9,10
1,0,1,192,1,0,1,0,192,1,190
1,0,1,95,1,0,1,0,95,1,93
1,0,1,19,1,0,1,0,19,1,18
9,15,4,10,9,2,0,2,9,8,9
15,42,0,15,15,3,0,3,6,6,15
8,15,5,11,8,2,0,3,8,8,8
12,28,2,13,9,2,0,3,8,7,10
12,25,5,14,11,2,0,3,12,10,14
1,0,1,192,1,0,1,0,192,1,190
1,0,1,18,1,0,1,0,18,1,17
55,2970,56,134,55,54,1,54,112,33,132
7,14,6,10,7,1,0,4,9,6,9
10,21,2,11,10,2,0,3,10,9,10
59,3422,60,78,59,58,1,58,40,21,76
10,19,2,11,9,3,0,1,7,7,10
58,3306,59,147,58,57,1,57,126,37,145
1,0,1,24,1,0,1,0,24,1,23
1,0,1,41,1,0,1,0,41,1,40
5,7,5,7,5,1,0,2,6,4,6
8,16,0,8,8,3,0,3,5,5,7
6,9,7,11,6,1,0,3,10,6,10
1,0,1,25,1,0,1,0,25,1,24
11,26,3,12,11,2,0,3,9,8,11
54,2862,55,115,54,53,1,53,115,54,113
1,0,1,153,1,0,1,0,153,1,152
1,0,1,24,1,0,1,0,24,1,23
1,0,1,163,1,0,1,0,163,1,161
12,25,6,14,10,3,0,3,6,4,13
108,11556,109,134,108,107,1,107,93,67,132
1,0,1,223,1,0,1,0,223,1,221
1,0,1,168,1,0,1,0,168,1,166
1,0,1,62,1,0,1,0,62,1,60
1,0,1,145,1,0,1,0,145,1,143
11,23,2,12,11,3,0,3,9,9,10
11,24,2,12,11,2,0,4,11,11,11
1,0,1,93,1,0,1,0,93,1,91
1,0,1,102,1,0,1,0,102,1,101
12,26,4,14,11,2,0,3,11,9,14
153,23256,154,330,153,152,1,152,211,34,328
11,27,4,13,10,3,0,3,6,4,12
1,0,1,74,1,0,1,0,74,1,73
1,0,0,1,1,0,0,0,1,1,0
9,16,4,11,9,2,0,2,10,8,10
1,0,1,61,1,0,1,0,61,1,60
8,15,2,10,8,1,0,3,8,6,8
11,25,3,13,10,2,0,2,9,7,10
15,42,1,16,15,3,0,3,6,6,16
10,18,2,11,8,1,0,1,8,7,8
1,0,1,151,1,0,1,0,151,1,149
13,37,4,14,13,3,0,3,6,6,14
74,5402,75,111,74,73,1,73,84,47,109
11,25,4,13,11,1,0,4,12,10,12
10,19,2,11,9,3,0,2,6,6,9
1,0,1,283,1,0,1,0,283,1,281
1,0,1,158,1,0,1,0,158,1,157
1,0,1,233,1,0,1,0,233,1,231
1,0,1,118,1,0,1,0,118,1,116
38,1406,39,64,38,37,1,37,61,35,62
9,14,3,10,9,1,0,2,9,8,9
10,19,4,12,9,2,0,3,9,7,9
1,0,1,59,1,0,1,0,59,1,58
11,25,2,12,10,1,0,2,10,10,11
1,0,1,92,1,0,1,0,92,1,91
1,0,1,150,1,0,1,0,150,1,149
1,0,1,58,1,0,1,0,58,1,56
25,600,26,79,25,24,1,24,62,8,77
10,19,3,11,10,1,0,2,7,6,7
9,18,2,10,9,1,1,2,8,7,8
11,25,3,12,10,3,0,3,9,9,11
10,19,3,11,8,2,0,2,8,7,9
1,0,1,10,1,0,1,0,10,1,9
11,25,4,13,10,2,0,4,11,10,11
1,0,1,32,1,0,1,0,32,1,31
1,0,1,64,1,0,1,0,64,1,63
1,0,1,106,1,0,1,0,106,1,105
1,0,1,261,1,0,1,0,261,1,259
1,0,1,10,1,0,1,0,10,1,9
68,4556,69,92,68,67,1,67,75,51,90
1,0,1,4,1,0,1,0,3,1,3
119,14042,120,260,119,118,1,118,181,40,258
1,0,1,169,1,0,1,0,169,1,167
9,17,4,11,7,2,0,1,9,7,9
1,0,1,130,1,0,1,0,130,1,128
155,23870,156,211,155,154,1,154,70,14,209
1,0,1,68,1,0,1,0,68,1,67
1,0,1,9,1,0,1,0,8,1,8
10,22,7,12,10,2,0,3,8,7,11
8,14,6,10,8,2,0,2,9,8,9
12,30,1,13,12,2,0,3,8,8,12
1,0,1,77,1,0,1,0,77,1,75
40,1560,41,73,40,39,1,39,38,5,71
87,7482,88,219,87,86,1,86,140,8,217
12,27,1,13,12,2,0,3,6,5,11
14,38,1,15,14,3,0,3,8,8,15
7,12,4,8,6,2,0,1,7,6,7
51,2550,52,212,51,50,1,50,202,41,210
1,0,1,106,1,0,1,0,106,1,105
1,0,1,9,1,0,1,0,9,1,8
3,3,1,4,3,1,0,1,3,2,3
10,20,1,11,10,1,0,1,8,8,9
1,0,1,83,1,0,1,0,83,1,81
38,1406,39,103,38,37,1,37,78,13,101
12,29,3,14,10,2,0,3,9,7,12
10,18,3,12,9,1,0,3,10,8,10
8,15,6,11,8,2,0,3,9,7,9
11,24,5,13,11,2,0,4,12,10,12
1,0,1,110,1,0,1,0,110,1,109
1,0,2,21,1,0,2,0,21,1,20
99,9702,100,180,99,98,1,98,120,39,178
12,26,0,12,11,2,0,4,10,10,10
11,19,9,13,9,2,0,1,10,9,12
1,0,1,30,1,0,1,0,30,1,29
8,13,1,9,8,3,0,2,6,5,6
1,0,1,84,1,0,1,0,84,1,83
1,0,1,18,1,0,1,0,18,1,17
1,0,1,77,1,0,1,0,77,1,75
1,0,1,71,1,0,1,0,71,1,70
1,0,1,40,1,0,1,0,40,1,39
1,0,1,51,1,0,1,0,51,1,50
10,24,2,11,9,2,0,4,9,8,10
8,15,3,9,7,3,0,2,5,4,7
95,8930,96,238,95,94,1,94,221,78,236
1,0,1,3,1,0,1,0,3,1,2
1,0,1,183,1,0,1,0,183,1,182
22,462,23,42,22,21,1,21,24,4,40
47,2162,48,155,47,46,1,46,124,16,153
1,0,1,250,1,0,1,0,250,1,248
1,0,1,134,1,0,1,0,134,1,132
8,14,2,10,7,3,0,2,6,6,8
12,27,2,13,12,3,0,4,7,7,12
10,21,1,11,10,3,0,2,5,4,9
1,0,1,213,1,0,1,0,213,1,211
11,25,3,13,10,2,0,2,10,8,13
9,18,2,11,9,2,0,2,8,8,11
40,1560,41,58,40,39,1,39,46,28,56
112,12432,113,115,112,111,1,111,102,99,113
1,0,1,117,1,0,1,0,117,1,116
1,0,1,2,1,0,1,0,2,1,1
1,0,1,111,1,0,1,0,111,1,109
1,0,1,42,1,0,1,0,42,1,41
10,18,2,11,10,1,0,3,9,8,9
1,0,1,261,1,0,1,0,261,1,259
10,19,7,11,9,2,0,1,8,7,10
64,4032,65,165,64,63,1,63,154,53,163
1,0,1,29,1,0,1,0,29,1,28
1,0,1,27,1,0,1,0,27,1,26
1,0,1,140,1,0,1,0,140,1,138
1,0,1,185,1,0,1,0,185,1,183
1,0,1,117,1,0,1,0,117,1,116
1,0,1,136,1,0,1,0,136,1,134
1,0,1,74,1,0,1,0,74,1,73
12,27,3,14,10,3,0,3,6,4,10
9,20,3,11,9,2,0,2,10,8,11
10,21,1,11,10,2,0,2,9,9,10
1,0,1,127,1,0,1,0,127,1,126
12,27,1,13,12,3,0,3,6,5,12
129,16512,130,202,129,128,1,128,190,117,200
11,24,4,12,11,2,0,4,11,10,11
11,24,5,13,10,3,0,3,6,4,10
7,12,7,11,6,2,1,3,9,5,9
12,29,1,13,11,2,0,4,11,11,11
1,0,1,192,1,0,1,0,192,1,190
8,13,4,9,8,2,0,2,7,6,8
1,0,1,129,1,0,1,0,129,1,128
12,30,2,13,11,3,0,3,9,9,11
121,14520,122,265,121,120,1,120,193,49,263
7,11,3,8,7,2,0,2,5,4,6
1,0,1,90,1,0,1,0,90,1,88
1,0,1,32,1,0,1,0,32,1,31
152,22952,153,284,152,151,1,151,172,40,282
1,0,1,184,1,0,1,0,184,1,182
1,0,1,44,1,0,1,0,44,1,43
11,22,3,13,10,2,0,3,6,4,10
50,2450,51,62,50,49,1,49,39,27,60
1,0,1,198,1,0,1,0,198,1,196
1,0,1,28,1,0,1,0,28,1,26
1,0,1,235,1,0,1,0,235,1,233
12,27,2,13,12,3,0,3,9,9,13
1,0,1,64,1,0,1,0,64,1,63
27,702,28,42,27,26,2,26,42,27,40
13,31,4,15,13,2,0,3,13,11,14
1,0,1,35,1,0,1,0,35,1,33
1,0,1,49,1,0,1,0,49,1,47
1,0,1,47,1,0,1,0,47,1,46
11,23,2,12,9,2,0,3,9,8,10
87,7482,88,101,87,86,1,86,95,81,99
25,600,26,57,25,24,1,24,37,5,55
12,28,1,13,11,2,0,2,11,11,12
11,24,4,13,9,3,0,4,9,7,10
1,0,1,6,1,0,1,0,6,1,5
7,14,0,7,7,3,0,1,5,5,7
11,24,1,12,10,2,0,4,10,10,10
1,0,1,44,1,0,1,0,44,1,43
95,8930,96,107,95,94,1,94,102,90,105
10,17,3,11,9,1,0,2,9,9,9
86,7310,87,128,86,85,1,85,106,64,126
11,22,0,11,11,3,0,2,10,10,10
11,24,5,12,10,2,0,4,10,9,10
1,0,1,139,1,0,1,0,139,1,137
7,12,4,9,7,2,0,3,7,6,7
1,0,1,117,1,0,1,0,117,1,115
105,10920,106,236,105,104,1,104,141,10,234
1,0,1,32,1,0,1,0,32,1,31
1,0,1,37,1,0,1,0,37,1,36
1,0,1,46,1,0,1,0,46,1,45
95,8930,96,195,95,94,1,94,158,58,193
1,0,1,203,1,0,1,0,203,1,201
1,0,1,115,1,0,1,0,115,1,113
11,24,3,12,10,2,0,3,10,9,12
12,23,2,14,11,2,0,3,7,7,10
10,22,2,11,10,2,0,3,7,6,10
8,15,2,9,7,2,0,1,8,7,8
11,25,0,11,11,3,0,2,7,7,11
1,0,1,47,1,0,1,0,47,1,46
1,0,2,21,1,0,2,0,21,1,20
9,17,1,10,9,3,0,2,6,6,8
1,0,1,48,1,0,1,0,48,1,47
1,0,1,211,1,0,1,0,211,1,209
1,0,1,247,1,0,1,0,247,1,245
1,0,1,22,1,0,1,0,22,1,21
1,0,1,210,1,0,1,0,210,1,208
10,19,4,12,9,2,0,2,8,8,9
1,0,1,102,1,0,1,0,102,1,101
86,7310,87,220,86,85,1,85,163,29,218
11,24,1,12,10,1,0,2,11,10,11
48,2256,49,161,48,47,1,47,129,16,159
36,1260,37,204,36,35,1,35,203,35,202
12,22,2,13,12,2,0,3,9,8,11
12,32,5,14,12,3,0,4,7,7,14
1,0,1,168,1,0,1,0,168,1,166
8,15,4,10,8,2,0,3,7,7,7
10,21,3,11,10,2,0,4,10,10,10
1,0,1,163,1,0,1,0,163,1,161
13,32,3,15,11,3,0,3,8,8,12
1,0,1,166,1,0,1,0,166,1,165
11,25,4,12,10,2,0,3,7,6,10
14,32,0,14,12,3,0,3,8,8,13
12,25,3,13,12,1,0,3,11,10,11
9,18,6,11,8,1,0,3,9,7,9
8,14,3,9,8,1,0,3,6,5,8
1,0,1,59,1,0,1,0,59,1,58
11,27,4,12,11,1,0,4,11,10,11
1,0,1,159,1,0,1,0,159,1,157
67,4422,68,166,67,66,1,66,149,50,164
1,0,1,259,1,0,1,0,259,1,257
1,0,1,8,1,0,1,0,8,1,7
11,27,3,13,10,2,0,2,11,9,11
9,19,3,11,9,3,0,4,7,7,9
1,0,2,45,1,0,2,0,45,1,44
1,0,1,218,1,0,1,0,218,1,216
8,15,4,9,7,3,0,2,7,6,8
9,15,2,10,9,2,0,2,9,8,9
42,1722,43,101,42,41,1,41,82,23,99
1,0,1,189,1,0,1,0,189,1,187
50,2450,51,77,50,49,1,49,33,6,75
119,14042,120,302,119,118,1,118,190,7,300
12,26,2,13,12,2,0,2,7,7,12
12,26,2,13,11,2,0,2,9,9,11
1,0,1,22,1,0,1,0,22,1,21
1,0,1,8,1,0,1,0,8,1,7
1,0,1,50,1,0,1,0,50,1,49
10,22,3,11,9,2,0,2,8,8,10
9,15,5,11,8,1,0,2,9,7,10
8,14,6,11,7,1,0,1,9,6,9
9,18,2,10,8,3,0,3,6,6,9
11,23,0,11,8,2,0,2,8,8,10
1,0,1,209,1,0,1,0,209,1,207
28,756,29,30,28,27,1,27,29,27,28
12,25,4,14,11,2,0,3,10,8,11
11,21,2,12,11,2,0,1,7,7,11
1,0,1,56,1,0,1,0,56,1,55
62,3782,63,109,62,61,1,61,103,56,107
11,25,3,13,11,1,0,2,12,10,12
10,21,3,11,10,3,0,4,8,8,8
1,0,1,54,1,0,1,0,54,1,52
1,0,1,133,1,0,1,0,133,1,131
8,14,2,10,8,1,0,2,8,8,8
11,22,4,13,10,1,0,2,11,9,13
7,12,7,9,7,1,0,3,8,6,8
12,29,3,14,11,2,0,2,11,9,14
63,3906,64,129,63,62,1,62,114,48,127
32,992,33,109,32,31,1,31,99,22,107
9,19,1,10,8,2,0,2,7,7,8
11,26,3,12,10,3,0,4,8,8,10
6,7,1,7,6,1,0,1,6,5,6
1,0,1,47,1,0,1,0,47,1,46
1,0,2,56,1,0,2,0,56,1,55
10,21,1,11,9,1,0,3,9,8,9
13,32,6,15,13,2,0,4,13,11,14
11,24,0,11,10,2,0,3,6,6,9
1,0,1,96,1,0,1,0,96,1,94
1,0,1,50,1,0,1,0,50,1,49
12,132,13,31,12,11,1,11,27,8,29
103,10506,104,204,103,102,1,102,186,85,202
8,16,2,9,7,2,0,4,8,7,8
9,16,2,10,9,2,0,2,9,8,9
9,16,4,12,9,2,0,2,10,7,10
10,16,1,11,9,1,0,3,8,7,8
1,0,1,133,1,0,1,0,133,1,131
1,0,1,128,1,0,1,0,128,1,127
1,0,1,71,1,0,1,0,71,1,70
63,3906,64,93,63,62,1,62,77,47,91
9,20,1,10,8,2,0,2,8,8,8
1,0,1,118,1,0,1,0,118,1,117
1,0,1,42,1,0,1,0,42,1,41
153,23256,154,330,153,152,1,152,200,23,328
1,0,1,47,1,0,1,0,47,1,46
54,2862,55,80,54,53,1,53,55,29,78
1,0,1,142,1,0,1,0,142,1,141
11,26,4,12,10,3,0,3,7,7,10
13,38,5,15,13,3,0,4,6,4,15
9,14,2,10,8,1,0,2,6,5,6
10,20,2,11,10,2,0,2,10,9,10
21,420,22,67,21,20,1,20,60,14,65
1,0,1,45,1,0,1,0,45,1,44
1,0,1,4,1,0,1,0,4,1,3
67,4422,68,160,67,66,1,66,145,52,158
7,13,2,8,7,3,0,1,6,6,7
9,15,3,11,9,1,0,2,10,8,10
7,12,1,8,5,1,0,2,4,3,4
11,24,3,13,8,3,0,2,8,6,11
12,27,3,14,12,3,0,3,6,4,14
12,30,2,13,11,1,0,3,12,11,12
1,0,1,264,1,0,1,0,264,1,262
1,0,1,150,1,0,1,0,150,1,148
1,0,1,49,1,0,1,0,49,1,48
1,0,1,163,1,0,1,0,163,1,161
11,26,4,13,11,2,0,2,11,9,13
8,13,4,11,8,1,0,2,10,7,10
1,0,1,2,1,0,1,0,2,1,1
1,0,1,40,1,0,1,0,40,1,39
1,0,1,39,1,0,1,0,39,1,38
12,30,4,13,12,2,0,4,12,11,13
1,0,1,108,1,0,1,0,108,1,106
12,32,1,13,12,3,0,4,7,7,12
7,11,2,8,7,1,0,2,6,5,6
1,0,1,42,1,0,1,0,42,1,41
12,29,0,12,12,3,0,2,7,7,11
10,22,5,12,10,1,0,3,11,9,11
7,12,3,9,6,1,0,1,7,5,9
81,6480,82,200,81,80,1,80,136,17,198
14,36,5,16,14,3,0,4,6,4,16
11,20,2,12,8,2,0,2,8,8,10
11,25,2,12,9,2,0,2,8,7,11
1,0,1,138,1,0,1,0,138,1,136
11,27,3,13,11,2,0,1,12,10,12
1,0,1,76,1,0,1,0,76,1,75
1,0,1,64,1,0,1,0,64,1,62
1,0,1,105,1,0,1,0,105,1,104
8,13,2,9,7,2,0,2,5,4,7
1,0,1,14,1,0,1,0,14,1,13
15,43,4,16,15,3,0,3,7,7,15
10,20,2,11,8,1,0,2,9,8,9
10,22,1,11,10,1,0,3,10,10,11
1,0,1,150,1,0,1,0,150,1,148
12,29,2,13,11,3,0,3,8,8,13
11,20,0,11,9,1,0,3,8,8,8
9,14,1,10,9,1,0,2,9,9,9
13,156,14,47,13,12,1,12,46,12,45
11,27,4,12,10,3,0,4,5,4,11
50,2450,51,62,50,49,1,49,28,16,60
1,0,1,101,1,0,1,0,101,1,100
16,47,3,17,15,3,0,4,9,9,17
11,25,1,12,10,2,0,3,7,6,10
108,11556,109,248,108,107,1,107,191,51,246
1,0,1,72,1,0,1,0,72,1,71
12,28,3,13,11,3,0,3,7,6,12
1,0,1,309,1,0,1,0,309,1,307
10,18,8,12,8,2,0,2,9,8,11
1,0,1,57,1,0,1,0,57,1,56
1,0,1,39,1,0,1,0,39,1,38
12,25,5,13,11,1,0,2,11,10,13
12,32,2,13,12,3,0,4,7,6,12
8,16,3,9,8,2,0,4,7,6,9
1,0,1,38,1,0,1,0,38,1,37
48,2256,49,165,48,47,1,47,153,36,163
12,29,1,13,11,2,0,4,10,9,12
1,0,1,225,1,0,1,0,225,1,223
1,0,1,290,1,0,1,0,290,1,288
10,23,4,12,9,2,0,3,11,9,11
1,0,1,184,1,0,1,0,184,1,182
12,33,4,14,11,2,0,4,13,11,13
96,9120,97,146,96,95,1,95,93,43,144
1,0,1,100,1,0,1,0,100,1,99
1,0,1,11,1,0,1,0,11,1,10
8,15,2,9,8,2,0,3,8,7,8
72,5112,73,86,72,71,1,71,75,61,84
12,30,1,13,11,3,0,3,10,10,11
12,28,0,12,11,2,0,4,11,11,11
8,17,2,10,8,2,0,4,9,7,9
8,12,5,10,7,1,1,3,7,5,7
14,37,5,16,13,2,0,4,13,11,15
13,33,3,15,11,3,0,2,9,7,14
1,0,1,5,1,0,1,0,5,1,4
1,0,1,274,1,0,1,0,274,1,272
118,13806,119,241,118,117,1,117,144,21,239
9,17,1,10,9,1,0,3,8,8,8
11,26,3,13,10,3,0,3,8,6,12
1,0,1,172,1,0,1,0,172,1,170
25,600,26,49,25,24,1,24,46,22,47
1,0,1,147,1,0,1,0,147,1,145
1,0,1,38,1,0,1,0,38,1,37
5,7,4,10,5,1,1,3,7,4,7
118,13806,119,241,118,117,1,117,173,50,239
11,20,1,12,11,2,0,2,7,7,10
133,17556,134,194,133,132,1,132,78,17,192
8,13,5,9,8,1,0,2,7,6,9
1,0,0,1,1,0,0,0,1,1,0
6,7,7,9,6,1,1,2,8,5,8
1,0,1,185,1,0,1,0,185,1,183
90,8010,91,95,90,89,1,89,22,17,93
10,19,1,12,9,2,0,3,9,7,9
7,12,4,8,6,2,0,3,5,4,5
1,0,1,10,1,0,1,0,10,1,9
12,30,3,13,11,2,0,4,10,9,12
1,0,1,42,1,0,1,0,42,1,41
11,27,4,13,10,1,0,4,11,9,13
9,19,0,9,9,3,0,3,7,7,9
39,1482,40,136,39,38,1,38,100,3,134
85,7140,86,132,85,84,1,84,58,11,130
12,27,3,14,9,3,0,1,6,4,13
1,0,1,160,1,0,1,0,160,1,158
13,33,4,15,12,3,0,3,7,7,13
1,0,1,47,1,0,1,0,47,1,46
10,20,2,11,9,2,0,3,9,8,9
1,0,1,173,1,0,1,0,173,1,171
1,0,1,136,1,0,1,0,136,1,134
1,0,1,151,1,0,1,0,151,1,149
1,0,1,28,1,0,1,0,28,1,27
10,22,2,11,10,3,0,3,7,6,9
1,0,1,213,1,0,1,0,213,1,211
8,15,3,9,8,2,0,2,8,7,8
1,0,1,176,1,0,1,0,176,1,175
1,0,1,211,1,0,1,0,211,1,209
13,30,3,15,11,3,0,3,8,8,13
5,7,2,8,5,1,0,3,7,4,7
1,0,1,79,1,0,1,0,79,1,77
10,22,1,11,9,2,0,3,8,8,9
8,13,6,10,8,2,0,3,6,5,7
11,26,4,13,9,2,0,3,9,7,12
2,2,5,12,2,1,1,1,10,2,10
1,0,1,110,1,0,1,0,110,1,108
11,25,0,11,9,3,0,3,6,6,10
1,0,1,123,1,0,1,0,123,1,121
10,20,2,12,10,2,0,2,9,9,10
10,21,4,12,9,1,0,4,10,8,10
8,15,3,9,8,2,0,3,8,8,8
1,0,1,13,1,0,1,0,13,1,12
1,0,1,156,1,0,1,0,156,1,155
12,26,3,13,11,2,0,3,10,10,11
8,15,5,10,7,1,0,1,8,6,9
1,0,1,20,1,0,1,0,20,1,19
1,0,1,275,1,0,1,0,275,1,273
10,16,2,11,9,1,0,2,8,7,8
14,37,1,15,12,2,0,3,11,11,12
96,9120,97,143,96,95,1,95,139,92,141
14,36,2,15,14,3,0,3,6,6,15
10,22,0,10,10,3,0,4,5,5,10
7,12,2,8,7,1,0,2,7,6,7
1,0,1,172,1,0,1,0,172,1,170
1,0,1,140,1,0,1,0,140,1,138
8,16,1,9,7,1,0,3,7,7,7
10,20,7,11,10,1,0,2,10,9,10
11,24,1,12,9,3,0,2,9,9,9
12,31,1,13,12,3,0,3,6,5,13
8,15,3,10,8,1,0,3,9,8,9
1,0,1,121,1,0,1,0,121,1,120
1,0,1,5,1,0,1,0,5,1,4
9,17,0,9,9,3,0,2,7,7,8
1,0,1,146,1,0,1,0,146,1,144
1,0,1,55,1,0,1,0,55,1,54
13,36,0,13,12,3,0,4,7,7,12
1,0,1,8,1,0,1,0,8,1,7
5,8,2,6,5,2,0,3,4,3,4
5,7,4,7,5,1,1,3,6,4,6
7,10,7,10,7,1,0,2,8,5,8
1,0,1,188,1,0,1,0,188,1,186
1,0,1,42,1,0,1,0,42,1,41
6,8,6,8,6,1,1,2,7,5,7
1,0,1,36,1,0,1,0,36,1,35
7,12,6,9,7,1,0,3,7,6,7
9,16,2,10,8,2,0,1,8,7,8
1,0,1,35,1,0,1,0,35,1,34
1,0,1,88,1,0,1,0,88,1,86
1,0,1,257,1,0,1,0,257,1,255
1,0,1,74,1,0,1,0,74,1,73
11,24,1,12,10,3,0,2,9,8,10
10,17,4,11,8,2,0,2,8,8,10
9,19,2,10,9,2,0,3,9,8,9
15,45,4,17,14,2,0,3,15,13,17
10,23,3,12,10,3,0,2,6,4,11
6,10,2,7,5,1,0,2,5,4,5
12,132,13,49,12,11,1,11,44,7,47
11,23,1,12,11,2,0,3,11,11,11
9,17,5,11,9,2,0,2,10,9,10
10,20,3,11,10,2,0,2,10,9,10
1,0,1,91,1,0,1,0,91,1,90
1,0,1,128,1,0,1,0,128,1,126
33,1056,34,65,33,32,1,32,51,19,63
75,5550,76,120,75,74,1,74,75,30,118
9,18,1,10,8,2,0,3,6,5,8
149,22052,150,322,149,148,1,148,195,22,320
1,0,1,3,1,0,1,0,3,1,2
10,20,1,11,10,2,0,2,7,7,9
1,0,1,168,1,0,1,0,168,1,166
6,8,8,11,6,1,0,2,10,6,10
19,342,20,85,19,18,1,18,72,6,83
1,0,1,25,1,0,1,0,25,1,24
1,0,1,262,1,0,1,0,262,1,260
10,20,3,12,9,3,0,3,7,7,9
7,12,1,9,6,1,0,1,6,6,7
1,0,1,32,1,0,1,0,32,1,31
5,8,4,8,5,2,1,2,7,4,7
10,17,3,12,8,1,0,2,10,8,10
52,2652,53,160,52,51,1,51,160,52,158
1,0,1,86,1,0,1,0,86,1,85
10,22,4,12,9,2,0,3,9,7,11
1,0,1,2,1,0,1,0,2,1,1
1,0,1,234,1,0,1,0,234,1,232
22,462,23,42,22,21,1,21,31,11,40
1,0,1,76,1,0,1,0,76,1,74
9,17,2,10,9,2,0,3,9,8,9
1,0,1,10,1,0,1,0,10,1,9
14,182,15,169,14,13,1,13,159,4,167
1,0,1,77,1,0,1,0,77,1,76
9,17,1,10,8,3,0,2,7,7,7
19,342,20,85,19,18,1,18,83,17,83
130,16770,131,202,130,129,1,129,134,62,200
101,10100,102,240,101,100,1,100,201,62,238
15,44,4,16,13,2,0,4,13,12,15
9,18,2,11,8,3,0,2,6,6,9
11,22,2,12,11,1,0,3,10,9,10
1,0,1,27,1,0,1,0,27,1,26
9,19,3,10,9,3,0,3,7,7,10
9,17,1,10,8,2,0,3,8,7,8
1,0,1,123,1,0,1,0,123,1,121
6,10,4,10,6,2,0,2,6,3,6
11,28,0,11,11,2,0,3,10,10,10
7,12,4,9,7,2,1,3,8,6,8
10,16,1,11,10,2,0,1,10,10,10
5,8,3,9,5,1,1,1,6,3,6
1,0,1,118,1,0,1,0,118,1,116
9,16,2,10,9,2,0,3,7,6,9
14,182,15,16,14,13,1,13,5,3,14
5,7,5,12,5,1,1,3,9,4,9
11,26,2,13,10,3,0,3,8,6,13
10,20,7,12,9,1,0,4,10,8,10
14,35,5,16,14,3,0,4,8,6,16
12,23,2,14,10,2,0,2,8,8,11
1,0,1,22,1,0,1,0,22,1,21
1,0,1,53,1,0,1,0,53,1,52
11,29,1,12,11,2,0,4,11,11,12
11,26,0,11,10,2,0,3,10,10,10
96,9120,97,136,96,95,1,95,109,69,134
1,0,1,27,1,0,1,0,27,1,26
1,0,1,270,1,0,1,0,270,1,268
1,0,1,90,1,0,1,0,90,1,89
1,0,1,124,1,0,1,0,124,1,123
10,21,0,10,8,2,0,2,7,7,7
46,2070,47,154,46,45,1,45,133,25,152
1,0,1,126,1,0,1,0,126,1,125
7,12,1,8,7,1,0,2,6,6,6
10,23,2,12,10,2,0,2,11,9,12
1,0,1,57,1,0,1,0,57,1,56
1,0,1,116,1,0,1,0,116,1,114
1,0,1,82,1,0,1,0,82,1,81
1,0,1,115,1,0,1,0,115,1,114
1,0,1,88,1,0,1,0,88,1,86
104,10712,105,105,104,103,1,103,93,92,103
9,16,2,10,7,1,0,2,8,7,8
1,0,1,158,1,0,1,0,158,1,157
1,0,1,141,1,0,1,0,141,1,139
