graph_id,u,scc_size,scc_edges_inside,scc_edges_to_other,scc_largest_path_sum,scc_longest_dfs_path,outdegree_inside_scc,outdegree_outside_scc,indegree_inside_scc,longest_path_using_dfs_paths,first_dfs_path_used,y
71,1,30,240,0,30,30,11,0,5,28,28,28
71,2,30,240,0,30,30,8,0,10,28,28,28
71,3,30,240,0,30,30,10,0,9,29,29,29
71,4,30,240,0,30,30,6,0,7,26,26,26
71,5,30,240,0,30,30,5,0,6,29,29,29
71,6,30,240,0,30,30,5,0,8,24,24,24
71,7,30,240,0,30,30,6,0,7,27,27,27
71,8,30,240,0,30,30,9,0,9,27,27,27
71,9,30,240,0,30,30,6,0,11,26,26,26
71,10,30,240,0,30,30,11,0,7,22,22,22
71,11,30,240,0,30,30,10,0,10,20,20,20
71,12,30,240,0,30,30,4,0,6,21,21,21
71,13,30,240,0,30,30,9,0,6,8,8,8
71,14,30,240,0,30,30,7,0,7,28,28,28
71,15,30,240,0,30,30,6,0,10,23,23,23
71,16,30,240,0,30,30,7,0,10,20,20,20
71,17,30,240,0,30,30,8,0,5,19,19,19
71,18,30,240,0,30,30,10,0,6,21,21,21
71,19,30,240,0,30,30,4,0,7,9,9,9
71,20,30,240,0,30,30,14,0,11,13,13,13
71,21,30,240,0,30,30,12,0,10,13,13,13
71,22,30,240,0,30,30,11,0,13,15,15,15
71,23,30,240,0,30,30,5,0,9,14,14,14
71,24,30,240,0,30,30,8,0,7,11,11,11
71,25,30,240,0,30,30,12,0,8,11,11,11
71,26,30,240,0,30,30,8,0,4,7,7,7
71,27,30,240,0,30,30,6,0,6,9,9,9
71,28,30,240,0,30,30,5,0,6,20,20,20
71,29,30,240,0,30,30,8,0,11,10,10,10
72,0,30,292,0,30,30,11,0,6,30,30,30
72,1,30,292,0,30,30,8,0,10,30,30,30
72,2,30,292,0,30,30,12,0,8,29,29,29
72,3,30,292,0,30,30,15,0,12,29,29,29
72,4,30,292,0,30,30,11,0,7,28,28,28
72,5,30,292,0,30,30,8,0,11,28,28,28
72,6,30,292,0,30,30,12,0,5,25,25,25
72,7,30,292,0,30,30,8,0,13,26,26,26
72,8,30,292,0,30,30,13,0,7,22,22,22
72,9,30,292,0,30,30,7,0,12,27,27,27
72,10,30,292,0,30,30,8,0,14,25,25,25
72,11,30,292,0,30,30,9,0,11,28,28,28
72,12,30,292,0,30,30,13,0,10,22,22,22
72,13,30,292,0,30,30,11,0,10,18,18,18
72,14,30,292,0,30,30,7,0,11,19,19,19
72,15,30,292,0,30,30,7,0,8,20,20,20
72,16,30,292,0,30,30,14,0,12,21,21,21
72,17,30,292,0,30,30,11,0,8,15,15,15
72,18,30,292,0,30,30,14,0,10,13,13,13
72,19,30,292,0,30,30,8,0,8,22,22,22
72,20,30,292,0,30,30,8,0,10,9,9,9
72,21,30,292,0,30,30,9,0,9,17,17,17
72,22,30,292,0,30,30,6,0,7,12,12,12
72,23,30,292,0,30,30,8,0,6,13,13,13
72,24,30,292,0,30,30,9,0,9,15,15,15
72,25,30,292,0,30,30,7,0,10,6,6,6
72,26,30,292,0,30,30,9,0,14,7,7,7
72,27,30,292,0,30,30,8,0,9,7,7,7
72,28,30,292,0,30,30,7,0,13,4,4,4
72,29,30,292,0,30,30,14,0,12,5,5,5
73,0,30,191,0,30,30,6,0,8,29,29,29
73,1,30,191,0,30,30,5,0,4,29,29,29
73,2,30,191,0,30,30,3,0,9,30,30,30
73,3,30,191,0,30,30,4,0,7,27,27,27
73,4,30,191,0,30,30,4,0,6,27,27,27
73,5,30,191,0,30,30,5,0,4,25,25,25
73,6,30,191,0,30,30,7,0,6,25,25,25
73,7,30,191,0,30,30,7,0,4,6,6,6
73,8,30,191,0,30,30,8,0,8,23,23,23
73,9,30,191,0,30,30,4,0,4,18,18,18
73,10,30,191,0,30,30,10,0,5,19,19,19
73,11,30,191,0,30,30,8,0,8,28,28,28
73,12,30,191,0,30,30,9,0,5,11,11,11
73,13,30,191,0,30,30,5,0,6,26,26,26
73,14,30,191,0,30,30,5,0,2,13,13,13
73,15,30,191,0,30,30,8,0,7,19,19,19
73,16,30,191,0,30,30,3,0,6,27,27,27
73,17,30,191,0,30,30,8,0,9,23,23,23
73,18,30,191,0,30,30,4,0,9,7,7,7
73,19,30,191,0,30,30,6,0,6,12,12,12
73,20,30,191,0,30,30,10,0,11,27,27,27
73,21,30,191,0,30,30,10,0,10,25,25,25
73,22,30,191,0,30,30,5,0,5,18,18,18
73,23,30,191,0,30,30,7,0,7,23,23,23
73,24,30,191,0,30,30,4,0,6,23,23,23
73,25,30,191,0,30,30,7,0,8,16,16,16
73,26,30,191,0,30,30,5,0,5,17,17,17
73,27,30,191,0,30,30,8,0,6,8,8,8
73,28,30,191,0,30,30,7,0,4,5,5,5
73,29,30,191,0,30,30,9,0,6,12,12,12
74,0,30,214,0,30,29,10,0,6,29,29,29
74,1,30,214,0,30,29,5,0,6,28,28,28
74,2,30,214,0,30,29,6,0,7,26,26,26
74,3,30,214,0,30,29,7,0,4,27,27,27
74,4,30,214,0,30,29,13,0,10,28,28,28
74,5,30,214,0,30,29,6,0,5,25,25,25
74,6,30,214,0,30,29,10,0,5,21,21,21
74,7,30,214,0,30,29,6,0,9,22,22,22
74,8,30,214,0,30,29,6,0,6,25,25,25
74,9,30,214,0,30,29,6,0,11,27,27,27
74,10,30,214,0,30,29,4,0,9,28,28,28
74,11,30,214,0,30,29,8,0,9,27,27,27
74,12,30,214,0,30,29,7,0,3,10,10,10
74,13,30,214,0,30,29,7,0,8,23,23,23
74,14,30,214,0,30,29,9,0,10,23,23,23
74,15,30,214,0,30,29,8,0,11,22,22,22
74,16,30,214,0,30,29,10,0,8,9,9,9
74,17,30,214,0,30,29,4,0,10,28,28,28
74,18,30,214,0,30,29,8,0,7,18,18,18
74,19,30,214,0,30,29,4,0,7,25,25,25
74,20,30,214,0,30,29,8,0,5,9,9,9
74,21,30,214,0,30,29,8,0,3,18,18,18
74,22,30,214,0,30,29,6,0,9,19,19,19
74,23,30,214,0,30,29,8,0,7,16,16,16
74,24,30,214,0,30,29,8,0,9,18,18,18
74,25,30,214,0,30,29,3,0,9,17,17,17
74,26,30,214,0,30,29,5,0,4,9,9,9
74,27,30,214,0,30,29,14,0,7,8,8,8
74,28,30,214,0,30,29,3,0,2,21,21,21
74,29,30,214,0,30,29,7,0,8,16,16,16
75,0,28,183,9,30,27,7,0,8,29,27,29
75,1,28,183,9,30,27,10,1,7,28,26,28
75,2,28,183,9,30,27,6,1,9,26,24,26
75,3,28,183,9,30,27,5,0,6,27,25,27
75,4,28,183,9,30,27,5,1,8,23,21,23
75,5,28,183,9,30,27,6,0,6,27,25,27
75,6,28,183,9,30,27,8,1,6,25,23,25
75,7,28,183,9,30,27,4,1,5,27,25,27
75,8,28,183,9,30,27,4,0,6,19,17,19
75,9,28,183,9,30,27,5,0,6,26,25,26
75,10,28,183,9,30,27,10,0,4,28,26,28
75,11,28,183,9,30,27,7,0,6,25,24,25
75,12,28,183,9,30,27,6,0,9,26,24,26
75,13,28,183,9,30,27,7,0,11,24,22,24
75,14,28,183,9,30,27,8,1,6,22,21,22
75,15,28,183,9,30,27,3,1,4,13,12,13
75,16,28,183,9,30,27,8,0,6,17,15,17
75,17,28,183,9,30,27,10,0,10,10,8,10
75,18,1,0,1,2,1,0,1,0,2,1,2
75,19,28,183,9,30,27,4,0,8,21,19,21
75,20,28,183,9,30,27,5,0,6,20,18,20
75,21,28,183,9,30,27,7,0,8,19,17,19
75,22,28,183,9,30,27,8,0,6,14,12,14
75,23,28,183,9,30,27,7,0,5,9,7,9
75,24,28,183,9,30,27,5,0,5,10,8,10
75,25,28,183,9,30,27,8,0,4,11,9,11
75,26,28,183,9,30,27,9,1,7,14,12,14
75,27,28,183,9,30,27,5,0,4,14,13,14
75,28,1,0,0,1,1,0,0,0,1,1,1
75,29,28,183,9,30,27,6,1,7,15,13,15
76,0,30,255,0,30,30,11,0,5,30,30,30
76,1,30,255,0,30,30,8,0,7,26,26,26
76,2,30,255,0,30,30,12,0,8,27,27,27
76,3,30,255,0,30,30,7,0,5,28,28,28
76,4,30,255,0,30,30,8,0,15,28,28,28
76,5,30,255,0,30,30,10,0,13,29,29,29
76,6,30,255,0,30,30,6,0,13,29,29,29
76,7,30,255,0,30,30,8,0,10,27,27,27
76,8,30,255,0,30,30,5,0,11,25,25,25
76,9,30,255,0,30,30,10,0,6,24,24,24
76,10,30,255,0,30,30,6,0,8,23,23,23
76,11,30,255,0,30,30,3,0,8,28,28,28
76,12,30,255,0,30,30,5,0,6,7,7,7
76,13,30,255,0,30,30,8,0,7,20,20,20
76,14,30,255,0,30,30,16,0,13,21,21,21
76,15,30,255,0,30,30,6,0,10,24,24,24
76,16,30,255,0,30,30,10,0,9,14,14,14
76,17,30,255,0,30,30,7,0,6,7,7,7
76,18,30,255,0,30,30,9,0,12,26,26,26
76,19,30,255,0,30,30,12,0,6,17,17,17
76,20,30,255,0,30,30,6,0,8,13,13,13
76,21,30,255,0,30,30,5,0,10,24,24,24
76,22,30,255,0,30,30,8,0,4,6,6,6
76,23,30,255,0,30,30,6,0,12,19,19,19
76,24,30,255,0,30,30,8,0,7,8,8,8
76,25,30,255,0,30,30,17,0,9,14,14,14
76,26,30,255,0,30,30,9,0,10,10,10,10
76,27,30,255,0,30,30,10,0,8,8,8,8
76,28,30,255,0,30,30,11,0,5,11,11,11
76,29,30,255,0,30,30,8,0,4,6,6,6
77,0,30,241,0,30,30,6,0,9,30,30,30
77,1,30,241,0,30,30,8,0,10,29,29,29
77,2,30,241,0,30,30,8,0,13,29,29,29
77,3,30,241,0,30,30,13,0,9,27,27,27
77,4,30,241,0,30,30,3,0,4,28,28,28
77,5,30,241,0,30,30,9,0,8,30,30,30
77,6,30,241,0,30,30,5,0,9,27,27,27
77,7,30,241,0,30,30,10,0,8,8,8,8
77,8,30,241,0,30,30,9,0,10,29,29,29
77,9,30,241,0,30,30,7,0,9,24,24,24
77,10,30,241,0,30,30,11,0,11,22,22,22
77,11,30,241,0,30,30,8,0,6,14,14,14
77,12,30,241,0,30,30,7,0,7,21,21,21
77,13,30,241,0,30,30,10,0,6,18,18,18
77,14,30,241,0,30,30,5,0,10,25,25,25
77,15,30,241,0,30,30,5,0,6,22,22,22
77,16,30,241,0,30,30,6,0,8,17,17,17
77,17,30,241,0,30,30,6,0,3,20,20,20
77,18,30,241,0,30,30,14,0,5,13,13,13
77,19,30,241,0,30,30,7,0,8,18,18,18
77,20,30,241,0,30,30,5,0,9,27,27,27
77,21,30,241,0,30,30,9,0,2,7,7,7
77,22,30,241,0,30,30,9,0,13,26,26,26
77,23,30,241,0,30,30,7,0,9,22,22,22
77,24,30,241,0,30,30,10,0,9,9,9,9
77,25,30,241,0,30,30,8,0,9,6,6,6
77,26,30,241,0,30,30,14,0,9,8,8,8
77,27,30,241,0,30,30,4,0,5,9,9,9
77,28,30,241,0,30,30,7,0,5,10,10,10
77,29,30,241,0,30,30,11,0,12,11,11,11
78,0,30,162,0,30,26,5,0,4,25,25,25
78,1,30,162,0,30,26,3,0,4,26,26,26
78,2,30,162,0,30,26,4,0,6,25,25,25
78,3,30,162,0,30,26,4,0,3,24,24,24
78,4,30,162,0,30,26,5,0,6,22,22,22
78,5,30,162,0,30,26,6,0,7,22,22,22
78,6,30,162,0,30,26,6,0,10,26,26,26
78,7,30,162,0,30,26,7,0,4,22,22,22
78,8,30,162,0,30,26,6,0,12,25,25,25
78,9,30,162,0,30,26,7,0,6,25,25,25
78,10,30,162,0,30,26,3,0,5,26,26,26
78,11,30,162,0,30,26,3,0,3,20,20,20
78,12,30,162,0,30,26,4,0,6,19,19,19
78,13,30,162,0,30,26,6,0,4,5,5,5
78,14,30,162,0,30,26,3,0,5,25,25,25
78,15,30,162,0,30,26,2,0,3,26,26,26
78,16,30,162,0,30,26,4,0,6,22,22,22
78,17,30,162,0,30,26,3,0,5,25,25,25
78,18,30,162,0,30,26,7,0,3,6,6,6
78,19,30,162,0,30,26,2,0,5,23,23,23
78,20,30,162,0,30,26,7,0,9,24,24,24
78,21,30,162,0,30,26,6,0,8,20,20,20
78,22,30,162,0,30,26,6,0,3,19,19,19
78,23,30,162,0,30,26,7,0,3,10,10,10
78,24,30,162,0,30,26,11,0,3,6,6,6
78,25,30,162,0,30,26,6,0,5,6,6,6
78,26,30,162,0,30,26,8,0,8,20,20,20
78,27,30,162,0,30,26,10,0,6,18,18,18
78,28,30,162,0,30,26,7,0,5,16,16,16
78,29,30,162,0,30,26,4,0,5,14,14,14
79,0,30,144,0,30,26,3,0,6,24,24,24
79,1,30,144,0,30,26,2,0,6,26,26,26
79,2,30,144,0,30,26,4,0,5,25,25,25
79,3,30,144,0,30,26,6,0,4,25,25,25
79,4,30,144,0,30,26,6,0,5,25,25,25
79,5,30,144,0,30,26,6,0,9,23,23,23
79,6,30,144,0,30,26,3,0,4,26,26,26
79,7,30,144,0,30,26,4,0,5,15,15,15
79,8,30,144,0,30,26,6,0,4,7,7,7
79,9,30,144,0,30,26,4,0,1,10,10,10
79,10,30,144,0,30,26,4,0,6,25,25,25
79,11,30,144,0,30,26,10,0,2,14,14,14
79,12,30,144,0,30,26,1,0,6,24,24,24
79,13,30,144,0,30,26,9,0,4,24,24,24
79,14,30,144,0,30,26,8,0,5,16,16,16
79,15,30,144,0,30,26,2,0,6,19,19,19
79,16,30,144,0,30,26,2,0,4,24,24,24
79,17,30,144,0,30,26,7,0,3,23,23,23
79,18,30,144,0,30,26,1,0,7,26,26,26
79,19,30,144,0,30,26,3,0,3,11,11,11
79,20,30,144,0,30,26,6,0,3,6,6,6
79,21,30,144,0,30,26,6,0,4,17,17,17
79,22,30,144,0,30,26,4,0,6,8,8,8
79,23,30,144,0,30,26,5,0,5,24,24,24
79,24,30,144,0,30,26,5,0,7,22,22,22
79,25,30,144,0,30,26,2,0,5,23,23,23
79,26,30,144,0,30,26,6,0,4,18,18,18
79,27,30,144,0,30,26,7,0,7,21,21,21
79,28,30,144,0,30,26,5,0,5,17,17,17
79,29,30,144,0,30,26,7,0,3,14,14,14
80,0,30,152,0,30,28,7,0,3,27,27,27
80,1,30,152,0,30,28,5,0,6,28,28,28
80,2,30,152,0,30,28,4,0,8,27,27,27
80,3,30,152,0,30,28,4,0,4,28,28,28
80,4,30,152,0,30,28,4,0,4,19,19,19
80,5,30,152,0,30,28,9,0,2,8,8,8
80,6,30,152,0,30,28,3,0,3,7,7,7
80,7,30,152,0,30,28,3,0,5,24,24,24
80,8,30,152,0,30,28,6,0,4,26,26,26
80,9,30,152,0,30,28,7,0,5,28,28,28
80,10,30,152,0,30,28,5,0,7,24,24,24
80,11,30,152,0,30,28,7,0,6,27,27,27
80,12,30,152,0,30,28,7,0,5,26,26,26
80,13,30,152,0,30,28,4,0,6,14,14,14
80,14,30,152,0,30,28,4,0,5,26,26,26
80,15,30,152,0,30,28,9,0,4,9,9,9
80,16,30,152,0,30,28,5,0,4,16,16,16
80,17,30,152,0,30,28,7,0,6,17,17,17
80,18,30,152,0,30,28,1,0,7,26,26,26
80,19,30,152,0,30,28,6,0,10,28,28,28
80,20,30,152,0,30,28,4,0,5,23,23,23
80,21,30,152,0,30,28,3,0,1,6,6,6
80,22,30,152,0,30,28,3,0,4,25,25,25
80,23,30,152,0,30,28,3,0,5,10,10,10
80,24,30,152,0,30,28,4,0,3,15,15,15
80,25,30,152,0,30,28,5,0,6,27,27,27
80,26,30,152,0,30,28,8,0,9,9,9,9
80,27,30,152,0,30,28,6,0,5,22,22,22
80,28,30,152,0,30,28,3,0,5,25,25,25
80,29,30,152,0,30,28,6,0,5,15,15,15
81,0,30,163,0,30,29,3,0,2,29,29,29
81,1,30,163,0,30,29,3,0,6,29,29,29
81,2,30,163,0,30,29,6,0,6,27,27,27
81,3,30,163,0,30,29,5,0,6,24,24,24
81,4,30,163,0,30,29,2,0,7,27,27,27
81,5,30,163,0,30,29,5,0,6,26,26,26
81,6,30,163,0,30,29,9,0,3,11,11,11
81,7,30,163,0,30,29,6,0,6,23,23,23
81,8,30,163,0,30,29,7,0,4,28,28,28
81,9,30,163,0,30,29,5,0,6,24,24,24
81,10,30,163,0,30,29,10,0,3,17,17,17
81,11,30,163,0,30,29,6,0,1,13,13,13
81,12,30,163,0,30,29,6,0,8,26,26,26
81,13,30,163,0,30,29,4,0,7,21,21,21
81,14,30,163,0,30,29,3,0,4,25,25,25
81,15,30,163,0,30,29,6,0,4,13,13,13
81,16,30,163,0,30,29,5,0,6,26,26,26
81,17,30,163,0,30,29,3,0,6,22,22,22
81,18,30,163,0,30,29,2,0,7,23,23,23
81,19,30,163,0,30,29,5,0,7,25,25,25
81,20,30,163,0,30,29,5,0,3,27,27,27
81,21,30,163,0,30,29,4,0,5,21,21,21
81,22,30,163,0,30,29,4,0,4,11,11,11
81,23,30,163,0,30,29,6,0,9,24,24,24
81,24,30,163,0,30,29,13,0,5,6,6,6
81,25,30,163,0,30,29,6,0,9,25,25,25
81,26,30,163,0,30,29,5,0,6,7,7,7
81,27,30,163,0,30,29,7,0,7,13,13,13
81,28,30,163,0,30,29,6,0,4,17,17,17
81,29,30,163,0,30,29,6,0,6,12,12,12
82,0,30,251,0,30,30,10,0,10,30,30,30
82,1,30,251,0,30,30,7,0,10,29,29,29
82,2,30,251,0,30,30,5,0,9,29,29,29
82,3,30,251,0,30,30,8,0,7,28,28,28
82,4,30,251,0,30,30,9,0,7,29,29,29
82,5,30,251,0,30,30,12,0,8,27,27,27
82,6,30,251,0,30,30,11,0,12,26,26,26
82,7,30,251,0,30,30,7,0,9,26,26,26
82,8,30,251,0,30,30,5,0,6,24,24,24
82,9,30,251,0,30,30,10,0,11,20,20,20
82,10,30,251,0,30,30,5,0,10,30,30,30
82,11,30,251,0,30,30,8,0,9,29,29,29
82,12,30,251,0,30,30,6,0,8,16,16,16
82,13,30,251,0,30,30,8,0,10,20,20,20
82,14,30,251,0,30,30,12,0,7,24,24,24
82,15,30,251,0,30,30,6,0,8,23,23,23
82,16,30,251,0,30,30,5,0,9,25,25,25
82,17,30,251,0,30,30,13,0,5,13,13,13
82,18,30,251,0,30,30,10,0,8,15,15,15
82,19,30,251,0,30,30,12,0,4,12,12,12
82,20,30,251,0,30,30,8,0,10,15,15,15
82,21,30,251,0,30,30,10,0,5,10,10,10
82,22,30,251,0,30,30,6,0,6,8,8,8
82,23,30,251,0,30,30,5,0,8,11,11,11
82,24,30,251,0,30,30,7,0,11,23,23,23
82,25,30,251,0,30,30,13,0,7,6,6,6
82,26,30,251,0,30,30,8,0,8,5,5,5
82,27,30,251,0,30,30,6,0,10,13,13,13
82,28,30,251,0,30,30,9,0,9,16,16,16
82,29,30,251,0,30,30,10,0,10,11,11,11
83,0,30,242,0,30,30,6,0,8,30,30,30
83,1,30,242,0,30,30,8,0,12,29,29,29
83,2,30,242,0,30,30,7,0,10,28,28,28
83,3,30,242,0,30,30,5,0,6,25,25,25
83,4,30,242,0,30,30,5,0,7,22,22,22
83,5,30,242,0,30,30,6,0,7,21,21,21
83,6,30,242,0,30,30,7,0,15,29,29,29
83,7,30,242,0,30,30,11,0,4,15,15,15
83,8,30,242,0,30,30,11,0,13,28,28,28
83,9,30,242,0,30,30,7,0,6,28,28,28
83,10,30,242,0,30,30,9,0,7,22,22,22
83,11,30,242,0,30,30,11,0,3,14,14,14
83,12,30,242,0,30,30,11,0,8,22,22,22
83,13,30,242,0,30,30,10,0,7,13,13,13
83,14,30,242,0,30,30,7,0,6,27,27,27
83,15,30,242,0,30,30,11,0,9,23,23,23
83,16,30,242,0,30,30,10,0,8,28,28,28
83,17,30,242,0,30,30,6,0,8,23,23,23
83,18,30,242,0,30,30,11,0,2,12,12,12
83,19,30,242,0,30,30,10,0,4,12,12,12
83,20,30,242,0,30,30,6,0,9,7,7,7
83,21,30,242,0,30,30,7,0,6,6,6,6
83,22,30,242,0,30,30,7,0,10,25,25,25
83,23,30,242,0,30,30,9,0,11,8,8,8
83,24,30,242,0,30,30,11,0,8,6,6,6
83,25,30,242,0,30,30,9,0,11,20,20,20
83,26,30,242,0,30,30,9,0,9,14,14,14
83,27,30,242,0,30,30,4,0,11,21,21,21
83,28,30,242,0,30,30,8,0,6,7,7,7
83,29,30,242,0,30,30,3,0,11,9,9,9
84,0,30,321,0,30,30,15,0,11,30,30,30
84,1,30,321,0,30,30,11,0,7,30,30,30
84,2,30,321,0,30,30,13,0,15,29,29,29
84,3,30,321,0,30,30,12,0,10,28,28,28
84,4,30,321,0,30,30,7,0,11,28,28,28
84,5,30,321,0,30,30,7,0,9,28,28,28
84,6,30,321,0,30,30,9,0,8,27,27,27
84,7,30,321,0,30,30,13,0,9,27,27,27
84,8,30,321,0,30,30,10,0,9,25,25,25
84,9,30,321,0,30,30,12,0,10,25,25,25
84,10,30,321,0,30,30,16,0,11,17,17,17
84,11,30,321,0,30,30,12,0,18,21,21,21
84,12,30,321,0,30,30,12,0,14,21,21,21
84,13,30,321,0,30,30,7,0,8,28,28,28
84,14,30,321,0,30,30,15,0,9,19,19,19
84,15,30,321,0,30,30,16,0,12,17,17,17
84,16,30,321,0,30,30,9,0,11,12,12,12
84,17,30,321,0,30,30,9,0,9,7,7,7
84,18,30,321,0,30,30,9,0,13,16,16,16
84,19,30,321,0,30,30,11,0,14,20,20,20
84,20,30,321,0,30,30,13,0,9,13,13,13
84,21,30,321,0,30,30,11,0,10,7,7,7
84,22,30,321,0,30,30,9,0,16,12,12,12
84,23,30,321,0,30,30,12,0,10,11,11,11
84,24,30,321,0,30,30,9,0,9,11,11,11
84,25,30,321,0,30,30,9,0,10,7,7,7
84,26,30,321,0,30,30,9,0,8,17,17,17
84,27,30,321,0,30,30,7,0,8,6,6,6
84,28,30,321,0,30,30,11,0,6,8,8,8
84,29,30,321,0,30,30,6,0,17,7,7,7
85,0,30,262,0,30,30,7,0,6,30,30,30
85,1,30,262,0,30,30,5,0,10,30,30,30
85,2,30,262,0,30,30,6,0,8,28,28,28
85,3,30,262,0,30,30,7,0,5,21,21,21
85,4,30,262,0,30,30,14,0,15,29,29,29
85,5,30,262,0,30,30,7,0,10,28,28,28
85,6,30,262,0,30,30,8,0,7,29,29,29
85,7,30,262,0,30,30,10,0,7,28,28,28
85,8,30,262,0,30,30,8,0,8,29,29,29
85,9,30,262,0,30,30,10,0,9,28,28,28
85,10,30,262,0,30,30,5,0,7,28,28,28
85,11,30,262,0,30,30,10,0,9,23,23,23
85,12,30,262,0,30,30,11,0,11,8,8,8
85,13,30,262,0,30,30,4,0,9,23,23,23
85,14,30,262,0,30,30,9,0,6,26,26,26
85,15,30,262,0,30,30,9,0,10,12,12,12
85,16,30,262,0,30,30,10,0,9,15,15,15
85,17,30,262,0,30,30,11,0,10,21,21,21
85,18,30,262,0,30,30,10,0,2,7,7,7
85,19,30,262,0,30,30,9,0,9,21,21,21
85,20,30,262,0,30,30,10,0,8,17,17,17
85,21,30,262,0,30,30,5,0,9,21,21,21
85,22,30,262,0,30,30,8,0,13,12,12,12
85,23,30,262,0,30,30,8,0,7,11,11,11
85,24,30,262,0,30,30,9,0,9,21,21,21
85,25,30,262,0,30,30,10,0,10,13,13,13
85,26,30,262,0,30,30,8,0,6,7,7,7
85,27,30,262,0,30,30,12,0,12,10,10,10
85,28,30,262,0,30,30,9,0,9,9,9,9
85,29,30,262,0,30,30,13,0,12,8,8,8
86,0,30,192,0,30,30,5,0,4,30,30,30
86,1,30,192,0,30,30,5,0,5,30,30,30
86,2,30,192,0,30,30,8,0,5,29,29,29
86,3,30,192,0,30,30,7,0,14,27,27,27
86,4,30,192,0,30,30,9,0,7,26,26,26
86,5,30,192,0,30,30,8,0,10,27,27,27
86,6,30,192,0,30,30,4,0,1,25,25,25
86,7,30,192,0,30,30,9,0,9,29,29,29
86,8,30,192,0,30,30,3,0,1,12,12,12
86,9,30,192,0,30,30,2,0,6,26,26,26
86,10,30,192,0,30,30,5,0,6,17,17,17
86,11,30,192,0,30,30,10,0,4,29,29,29
86,12,30,192,0,30,30,7,0,7,10,10,10
86,13,30,192,0,30,30,6,0,8,28,28,28
86,14,30,192,0,30,30,12,0,9,28,28,28
86,15,30,192,0,30,30,6,0,6,15,15,15
86,16,30,192,0,30,30,6,0,7,22,22,22
86,17,30,192,0,30,30,4,0,5,27,27,27
86,18,30,192,0,30,30,5,0,8,23,23,23
86,19,30,192,0,30,30,5,0,8,26,26,26
86,20,30,192,0,30,30,4,0,6,16,16,16
86,21,30,192,0,30,30,6,0,8,11,11,11
86,22,30,192,0,30,30,11,0,10,6,6,6
86,23,30,192,0,30,30,4,0,6,15,15,15
86,24,30,192,0,30,30,6,0,8,16,16,16
86,25,30,192,0,30,30,4,0,6,23,23,23
86,26,30,192,0,30,30,10,0,5,9,9,9
86,27,30,192,0,30,30,5,0,6,7,7,7
86,28,30,192,0,30,30,8,0,5,13,13,13
86,29,30,192,0,30,30,8,0,2,10,10,10
87,0,30,193,0,30,29,7,0,6,29,29,29
87,1,30,193,0,30,29,6,0,11,26,26,26
87,2,30,193,0,30,29,7,0,7,26,26,26
87,3,30,193,0,30,29,3,0,6,28,28,28
87,4,30,193,0,30,29,10,0,6,22,22,22
87,5,30,193,0,30,29,5,0,7,22,22,22
87,6,30,193,0,30,29,5,0,5,24,24,24
87,7,30,193,0,30,29,7,0,5,24,24,24
87,8,30,193,0,30,29,4,0,7,25,25,25
87,9,30,193,0,30,29,5,0,5,26,26,26
87,10,30,193,0,30,29,5,0,8,28,28,28
87,11,30,193,0,30,29,6,0,6,20,20,20
87,12,30,193,0,30,29,9,0,6,15,15,15
87,13,30,193,0,30,29,5,0,3,27,27,27
87,14,30,193,0,30,29,6,0,4,10,10,10
87,15,30,193,0,30,29,6,0,5,21,21,21
87,16,30,193,0,30,29,8,0,8,22,22,22
87,17,30,193,0,30,29,9,0,8,9,9,9
87,18,30,193,0,30,29,8,0,8,27,27,27
87,19,30,193,0,30,29,2,0,9,25,25,25
87,20,30,193,0,30,29,8,0,5,21,21,21
87,21,30,193,0,30,29,9,0,8,11,11,11
87,22,30,193,0,30,29,7,0,6,15,15,15
87,23,30,193,0,30,29,7,0,9,7,7,7
87,24,30,193,0,30,29,6,0,8,21,21,21
87,25,30,193,0,30,29,3,0,5,8,8,8
87,26,30,193,0,30,29,6,0,3,9,9,9
87,27,30,193,0,30,29,7,0,6,13,13,13
87,28,30,193,0,30,29,10,0,9,9,9,9
87,29,30,193,0,30,29,7,0,4,16,16,16
88,0,30,261,0,30,30,9,0,12,29,29,29
88,1,30,261,0,30,30,9,0,14,27,27,27
88,2,30,261,0,30,30,8,0,12,29,29,29
88,3,30,261,0,30,30,6,0,3,30,30,30
88,4,30,261,0,30,30,8,0,14,30,30,30
88,5,30,261,0,30,30,9,0,9,20,20,20
88,6,30,261,0,30,30,13,0,7,26,26,26
88,7,30,261,0,30,30,5,0,8,29,29,29
88,8,30,261,0,30,30,7,0,4,22,22,22
88,9,30,261,0,30,30,6,0,11,29,29,29
88,10,30,261,0,30,30,11,0,7,28,28,28
88,11,30,261,0,30,30,6,0,7,23,23,23
88,12,30,261,0,30,30,9,0,10,28,28,28
88,13,30,261,0,30,30,11,0,12,27,27,27
88,14,30,261,0,30,30,5,0,6,19,19,19
88,15,30,261,0,30,30,13,0,11,18,18,18
88,16,30,261,0,30,30,7,0,7,24,24,24
88,17,30,261,0,30,30,10,0,7,15,15,15
88,18,30,261,0,30,30,14,0,9,6,6,6
88,19,30,261,0,30,30,6,0,9,16,16,16
88,20,30,261,0,30,30,6,0,10,25,25,25
88,21,30,261,0,30,30,8,0,4,4,4,4
88,22,30,261,0,30,30,9,0,6,12,12,12
88,23,30,261,0,30,30,9,0,13,19,19,19
88,24,30,261,0,30,30,9,0,11,23,23,23
